Fitness Progress Results
Population Size: 5
Steps: 250

Generation  Best        Average     Worst       StdDev      
147         11.37       9.01        6.21        1.06        
148         11.37       9.00        6.21        1.05        
149         11.37       9.00        6.21        1.05        
150         11.37       9.00        6.21        1.05        
151         11.37       8.99        6.21        1.05        
152         11.37       8.99        6.21        1.05        
153         11.37       8.98        6.21        1.05        
154         11.37       8.98        6.21        1.05        
155         11.37       8.98        6.21        1.04        
156         11.37       8.98        6.21        1.04        
157         11.37       8.96        6.21        1.04        
158         11.37       8.96        6.21        1.04        
159         11.37       8.96        6.21        1.04        
160         11.37       8.96        6.21        1.03        
161         11.37       8.96        6.21        1.03        
162         11.37       8.96        6.21        1.03        
163         11.37       8.95        6.21        1.02        
164         11.37       8.95        6.21        1.02        
165         11.37       8.94        6.21        1.02        
166         11.37       8.94        6.21        1.02        
167         11.37       8.94        6.21        1.02        
168         11.37       8.93        6.21        1.02        
169         11.37       8.93        6.21        1.02        
170         11.37       8.93        6.21        1.02        
171         11.37       8.93        6.21        1.02        
172         11.37       8.93        6.21        1.02        
173         11.37       8.93        6.21        1.02        
174         11.37       8.93        6.21        1.02        
175         11.37       8.93        6.21        1.02        
176         11.37       8.93        6.21        1.02        
177         11.37       8.92        6.21        1.01        
178         11.37       8.92        6.21        1.01        
179         11.37       8.92        6.21        1.01        
180         11.37       8.92        6.21        1.01        
181         11.37       8.92        6.21        1.01        
182         11.37       8.91        6.21        1.01        
183         11.37       8.91        6.21        1.01        
184         11.37       8.91        6.21        1.01        
185         11.37       8.91        6.21        1.01        
186         11.37       8.91        6.21        1.00        
187         11.37       8.91        6.21        1.00        
188         11.37       8.91        6.21        1.00        
189         11.37       8.91        6.21        1.00        
190         11.37       8.91        6.21        1.00        
191         11.37       8.91        6.21        1.00        
192         11.37       8.91        6.21        1.00        
193         11.37       8.91        6.21        1.00        
194         11.37       8.90        6.21        1.00        
195         11.37       8.90        6.21        1.00        
196         11.37       8.89        6.21        0.99        
197         11.37       8.89        6.21        0.99        
198         11.37       8.89        6.21        0.99        
199         10.86       8.89        6.21        0.99        
200         10.86       8.89        6.21        0.99        
201         10.86       8.89        6.21        0.99        
202         10.86       8.89        6.21        0.99        
203         10.86       8.89        6.21        0.99        
204         10.86       8.89        6.21        0.99        
205         10.86       8.89        6.21        0.99        
206         10.86       8.88        6.21        0.99        
207         10.86       8.88        6.21        0.99        
208         10.86       8.88        6.21        0.99        
209         10.86       8.88        6.21        0.99        
210         10.86       8.88        6.21        0.99        
211         10.86       8.86        6.21        0.99        
212         10.86       8.86        6.21        0.99        
213         10.86       8.86        6.21        0.99        
214         10.86       8.86        6.21        0.99        
215         10.86       8.85        6.21        0.99        
216         10.86       8.84        6.21        0.99        
217         10.86       8.84        6.21        0.99        
218         10.86       8.84        6.21        0.99        
219         10.86       8.84        6.21        0.99        
220         10.86       8.83        6.21        0.98        
221         10.86       8.83        6.21        0.98        
222         10.86       8.83        6.21        0.98        
223         10.86       8.83        6.21        0.98        
224         10.86       8.83        6.21        0.98        
225         10.86       8.82        6.21        0.98        
226         10.86       8.82        6.21        0.98        
227         10.86       8.81        6.21        0.98        
228         10.86       8.81        6.21        0.98        
229         10.86       8.81        6.21        0.98        
230         10.86       8.81        6.21        0.98        
231         10.86       8.81        6.21        0.98        
232         10.86       8.81        6.21        0.98        
233         10.86       8.81        6.21        0.98        
234         10.86       8.80        6.21        0.98        
235         10.86       8.79        6.21        0.98        
236         10.86       8.79        6.21        0.98        
237         10.86       8.79        6.21        0.98        
238         10.86       8.79        6.21        0.98        
239         10.86       8.78        6.21        0.97        
240         10.86       8.78        6.21        0.97        
241         10.86       8.77        6.21        0.97        
242         10.86       8.77        6.21        0.97        
243         10.86       8.77        6.21        0.97        
244         10.86       8.77        6.21        0.97        
245         10.86       8.77        6.21        0.96        
246         10.86       8.77        6.21        0.96        
247         10.86       8.76        6.21        0.96        
248         10.86       8.76        6.21        0.96        
249         10.86       8.76        6.21        0.96        
