Fitness Progress Results
Population Size: 5
Steps: 500

Generation  Best        Average     Worst       StdDev      
475         10.79       8.63        6.52        0.78        
476         10.79       8.62        6.52        0.79        
477         10.79       8.62        6.52        0.79        
478         10.79       8.62        6.52        0.79        
479         10.79       8.62        6.52        0.79        
480         10.79       8.61        6.52        0.79        
481         10.79       8.61        6.52        0.79        
482         10.79       8.61        6.52        0.79        
483         10.79       8.61        6.52        0.79        
484         10.79       8.61        6.52        0.78        
485         10.79       8.61        6.52        0.78        
486         10.79       8.61        6.52        0.78        
487         10.79       8.60        6.52        0.78        
488         10.79       8.60        6.52        0.78        
489         10.79       8.59        6.52        0.78        
490         10.79       8.59        6.52        0.78        
491         10.79       8.59        6.52        0.78        
492         10.79       8.59        6.52        0.78        
493         10.79       8.59        6.52        0.79        
494         10.79       8.58        6.52        0.79        
495         10.22       8.58        6.52        0.78        
496         10.22       8.58        6.52        0.78        
497         10.22       8.58        6.52        0.78        
498         10.22       8.58        6.52        0.78        
499         10.22       8.58        6.52        0.78        
