Fitness Progress Results
Population Size: 20
Steps: 500

Generation  Best        Average     Worst       StdDev      
230         12.45       10.22       6.71        1.07        
231         12.45       10.22       6.71        1.07        
232         12.34       10.21       6.71        1.07        
233         12.34       10.21       6.71        1.06        
234         12.34       10.20       6.71        1.06        
235         12.34       10.20       6.71        1.06        
236         12.34       10.19       6.71        1.06        
237         12.34       10.19       6.71        1.07        
238         12.30       10.18       6.71        1.07        
239         12.30       10.18       6.71        1.07        
240         12.28       10.17       6.71        1.07        
241         12.28       10.16       6.71        1.07        
242         12.28       10.16       6.71        1.07        
243         12.28       10.16       6.71        1.06        
244         12.28       10.15       6.71        1.06        
245         12.18       10.14       6.71        1.06        
246         12.18       10.14       6.71        1.06        
247         12.18       10.14       6.71        1.06        
248         12.07       10.13       6.71        1.05        
249         12.07       10.13       6.71        1.05        
250         12.07       10.12       6.71        1.05        
251         12.07       10.12       6.71        1.05        
252         12.07       10.11       6.71        1.05        
253         12.07       10.10       6.71        1.05        
254         12.07       10.10       6.71        1.05        
255         12.07       10.09       6.71        1.05        
256         12.07       10.09       6.71        1.05        
257         12.07       10.09       6.71        1.05        
258         12.07       10.09       6.71        1.05        
259         12.07       10.09       6.71        1.05        
260         12.07       10.09       6.71        1.05        
261         12.07       10.08       6.71        1.05        
262         12.07       10.08       6.71        1.05        
263         12.07       10.08       6.71        1.05        
264         12.07       10.08       6.71        1.05        
265         12.07       10.07       6.71        1.05        
266         12.07       10.07       6.71        1.04        
267         12.07       10.07       6.71        1.04        
268         12.07       10.06       6.37        1.05        
269         12.07       10.06       6.37        1.05        
270         12.06       10.06       6.37        1.05        
271         12.06       10.05       6.37        1.05        
272         12.06       10.05       6.37        1.05        
273         12.06       10.05       6.37        1.05        
274         12.03       10.04       6.37        1.05        
275         12.03       10.04       6.37        1.05        
276         12.03       10.04       6.37        1.05        
277         12.03       10.03       6.37        1.05        
278         12.03       10.03       6.37        1.05        
279         12.03       10.03       6.37        1.05        
280         12.03       10.02       6.37        1.05        
281         12.03       10.01       6.37        1.05        
282         12.03       10.01       6.37        1.05        
283         12.03       10.01       6.37        1.05        
284         12.03       10.00       6.37        1.05        
285         12.03       10.00       6.37        1.05        
286         12.03       10.00       6.37        1.05        
287         12.03       10.00       6.37        1.05        
288         12.03       10.00       6.37        1.04        
289         12.03       9.99        6.37        1.04        
290         12.03       9.99        6.37        1.04        
291         12.03       9.99        6.37        1.04        
292         12.03       9.99        6.37        1.04        
293         12.03       9.98        6.37        1.04        
294         12.03       9.98        6.37        1.04        
295         12.03       9.97        6.37        1.04        
296         11.97       9.97        6.37        1.04        
297         11.97       9.97        6.37        1.04        
298         11.97       9.96        6.37        1.04        
299         11.97       9.96        6.37        1.03        
300         11.97       9.96        6.37        1.03        
301         11.97       9.96        6.37        1.03        
302         11.97       9.96        6.37        1.03        
303         11.97       9.95        6.37        1.03        
304         11.97       9.95        6.37        1.03        
305         11.97       9.95        6.37        1.03        
306         11.97       9.95        6.37        1.03        
307         11.97       9.95        6.37        1.03        
308         11.97       9.95        6.37        1.03        
309         11.97       9.94        6.37        1.03        
310         11.97       9.94        6.37        1.03        
311         11.88       9.94        6.37        1.03        
312         11.88       9.94        6.37        1.03        
313         11.88       9.94        6.37        1.03        
314         11.88       9.94        6.37        1.03        
315         11.88       9.94        6.37        1.03        
316         11.88       9.93        6.37        1.03        
317         11.88       9.93        6.37        1.03        
318         11.88       9.93        6.37        1.03        
319         11.88       9.93        6.37        1.03        
320         11.88       9.92        6.37        1.04        
321         11.88       9.92        6.37        1.04        
322         11.88       9.92        6.37        1.03        
323         11.88       9.92        6.37        1.03        
324         11.88       9.91        6.37        1.03        
325         11.88       9.91        6.37        1.03        
326         11.88       9.91        6.37        1.03        
327         11.88       9.91        6.37        1.03        
328         11.88       9.90        6.37        1.03        
329         11.88       9.90        6.37        1.03        
330         11.88       9.90        6.37        1.03        
331         11.88       9.90        6.37        1.03        
332         11.88       9.89        6.37        1.03        
333         11.88       9.89        6.37        1.03        
334         11.81       9.89        6.37        1.03        
335         11.81       9.89        6.37        1.03        
336         11.81       9.88        6.37        1.03        
337         11.81       9.88        6.37        1.03        
338         11.81       9.87        6.37        1.03        
339         11.81       9.87        6.37        1.03        
340         11.81       9.86        6.37        1.03        
341         11.81       9.86        6.37        1.02        
342         11.81       9.85        6.37        1.02        
343         11.81       9.85        6.37        1.03        
344         11.81       9.84        6.37        1.03        
345         11.80       9.84        6.37        1.03        
346         11.80       9.84        6.37        1.03        
347         11.80       9.83        6.37        1.03        
348         11.80       9.83        6.37        1.03        
349         11.80       9.83        6.37        1.03        
350         11.72       9.82        6.37        1.03        
351         11.72       9.82        6.37        1.03        
352         11.72       9.82        6.37        1.03        
353         11.72       9.82        6.37        1.03        
354         11.72       9.81        6.37        1.03        
355         11.72       9.81        6.37        1.03        
356         11.72       9.81        6.37        1.03        
357         11.72       9.80        6.37        1.03        
358         11.72       9.80        6.37        1.03        
359         11.72       9.80        6.37        1.03        
360         11.72       9.79        6.37        1.03        
361         11.72       9.79        5.03        1.04        
362         11.72       9.79        5.03        1.04        
363         11.72       9.78        5.03        1.05        
364         11.72       9.78        5.03        1.05        
365         11.66       9.78        5.03        1.05        
366         11.66       9.78        5.03        1.05        
367         11.66       9.78        5.03        1.05        
368         11.66       9.78        5.03        1.05        
369         11.66       9.77        5.03        1.05        
370         11.66       9.77        5.03        1.04        
371         11.66       9.76        5.03        1.04        
372         11.63       9.76        5.03        1.04        
373         11.63       9.76        5.03        1.04        
374         11.63       9.76        5.03        1.04        
375         11.63       9.76        5.03        1.04        
376         11.63       9.75        5.03        1.04        
377         11.63       9.75        5.03        1.04        
378         11.63       9.75        5.03        1.04        
379         11.63       9.75        5.03        1.04        
380         11.63       9.74        5.03        1.04        
381         11.63       9.74        5.03        1.05        
382         11.63       9.74        5.03        1.05        
383         11.63       9.73        5.03        1.05        
384         11.63       9.73        5.03        1.05        
385         11.63       9.73        5.03        1.05        
386         11.63       9.73        5.03        1.05        
387         11.63       9.72        5.03        1.05        
388         11.63       9.72        5.03        1.05        
389         11.63       9.72        5.03        1.05        
390         11.63       9.72        5.03        1.05        
391         11.63       9.71        5.03        1.05        
392         11.63       9.71        5.03        1.05        
393         11.63       9.70        5.03        1.05        
394         11.63       9.70        5.03        1.05        
395         11.63       9.70        5.03        1.05        
396         11.63       9.70        5.03        1.05        
397         11.63       9.69        5.03        1.05        
398         11.63       9.69        5.03        1.05        
399         11.63       9.69        5.03        1.05        
400         11.63       9.68        5.03        1.05        
401         11.63       9.68        5.03        1.05        
402         11.55       9.67        5.03        1.05        
403         11.55       9.66        5.03        1.05        
404         11.55       9.66        5.03        1.05        
405         11.55       9.66        5.03        1.05        
406         11.55       9.66        5.03        1.05        
407         11.55       9.66        5.03        1.05        
408         11.55       9.66        5.03        1.05        
409         11.55       9.66        5.03        1.05        
410         11.55       9.66        5.03        1.05        
411         11.55       9.66        5.03        1.05        
412         11.55       9.66        5.03        1.05        
413         11.55       9.66        5.03        1.04        
414         11.55       9.65        5.03        1.05        
415         11.55       9.65        5.03        1.04        
416         11.55       9.65        5.03        1.04        
417         11.55       9.65        5.03        1.04        
418         11.55       9.65        5.03        1.04        
419         11.55       9.65        5.03        1.04        
420         11.55       9.65        5.03        1.04        
421         11.55       9.64        5.03        1.04        
422         11.55       9.64        5.03        1.04        
423         11.55       9.64        5.03        1.05        
424         11.55       9.63        5.03        1.05        
425         11.55       9.63        5.03        1.04        
426         11.55       9.63        5.03        1.04        
427         11.55       9.63        5.03        1.04        
428         11.55       9.63        5.03        1.04        
429         11.55       9.62        5.03        1.04        
430         11.55       9.62        5.03        1.04        
431         11.55       9.62        5.03        1.04        
432         11.55       9.62        5.03        1.04        
433         11.55       9.61        5.03        1.05        
434         11.55       9.61        5.03        1.05        
435         11.55       9.61        5.03        1.05        
436         11.55       9.61        5.03        1.05        
437         11.55       9.60        5.03        1.04        
438         11.55       9.60        5.03        1.04        
439         11.55       9.60        5.03        1.04        
440         11.55       9.60        5.03        1.04        
441         11.55       9.60        5.03        1.04        
442         11.55       9.59        5.03        1.04        
443         11.55       9.59        5.03        1.04        
444         11.55       9.59        5.03        1.04        
445         11.55       9.58        5.03        1.04        
446         11.55       9.58        5.03        1.04        
447         11.55       9.58        5.03        1.04        
448         11.55       9.57        5.03        1.04        
449         11.55       9.57        5.03        1.04        
450         11.55       9.57        5.03        1.04        
451         11.55       9.57        5.03        1.04        
452         11.45       9.56        5.03        1.04        
453         11.45       9.56        5.03        1.04        
454         11.45       9.56        5.03        1.04        
455         11.45       9.55        5.03        1.04        
456         11.45       9.55        5.03        1.04        
457         11.45       9.55        5.03        1.04        
458         11.45       9.55        5.03        1.04        
459         11.45       9.55        5.03        1.04        
460         11.45       9.55        5.03        1.04        
461         11.45       9.55        5.03        1.04        
462         11.45       9.55        5.03        1.04        
463         11.45       9.54        5.03        1.04        
464         11.45       9.54        5.03        1.04        
465         11.45       9.54        5.03        1.04        
466         11.45       9.54        5.03        1.04        
467         11.45       9.54        5.03        1.04        
468         11.45       9.53        5.03        1.04        
469         11.45       9.53        5.03        1.04        
470         11.43       9.53        5.03        1.04        
471         11.43       9.53        5.03        1.04        
472         11.43       9.53        5.03        1.04        
473         11.43       9.53        5.03        1.04        
474         11.43       9.52        5.03        1.03        
475         11.43       9.52        5.03        1.03        
476         11.42       9.52        5.03        1.03        
477         11.41       9.51        5.03        1.03        
478         11.41       9.51        5.03        1.03        
479         11.41       9.51        5.03        1.03        
480         11.41       9.51        5.03        1.03        
481         11.41       9.51        5.03        1.03        
482         11.41       9.50        5.03        1.03        
483         11.41       9.50        5.03        1.03        
484         11.41       9.50        5.03        1.03        
485         11.41       9.49        5.03        1.03        
486         11.41       9.49        5.03        1.03        
487         11.41       9.49        5.03        1.03        
488         11.40       9.49        5.03        1.03        
489         11.40       9.49        5.03        1.03        
490         11.40       9.49        5.03        1.03        
491         11.40       9.49        5.03        1.03        
492         11.40       9.49        5.03        1.03        
493         11.40       9.48        5.03        1.03        
494         11.40       9.48        5.03        1.03        
495         11.40       9.48        5.03        1.03        
496         11.40       9.48        5.03        1.03        
497         11.40       9.48        5.03        1.03        
498         11.40       9.47        5.03        1.03        
499         11.40       9.47        5.03        1.03        
